,index,Time Series,USD_USD,USD_IR,USD_GDP,USD_trade,USD_UE,fc_year,price_gold,h1n1
0,2000-01-03,2000-01-03,0.726696,5.45,0.016995850307821202,0.6399976476671404,0.04,0,290.3,0
1,2000-01-04,2000-01-04,0.723608,5.45,0.016995850307821202,0.6399976476671404,0.04,0,281.5,0
2,2000-01-05,2000-01-05,0.723627,5.45,0.016995850307821202,0.6399976476671404,0.04,0,280.5,0
3,2000-01-06,2000-01-06,0.724439,5.45,0.016995850307821202,0.6399976476671404,0.04,0,279.4,0
4,2000-01-07,2000-01-07,0.727113,5.45,0.016995850307821202,0.6399976476671404,0.04,0,282.1,0
5,2000-01-10,2000-01-10,0.727964,5.45,0.016995850307821202,0.6399976476671404,0.04,0,281.6,0
6,2000-01-11,2000-01-11,0.727992,5.45,0.016995850307821202,0.6399976476671404,0.04,0,282.3,0
7,2000-01-12,2000-01-12,0.7274079999999999,5.45,0.016995850307821202,0.6399976476671404,0.04,0,282.3,0
8,2000-01-13,2000-01-13,0.7279220000000001,5.45,0.016995850307821202,0.6399976476671404,0.04,0,282.1,0
9,2000-01-14,2000-01-14,0.728693,5.45,0.016995850307821202,0.6399976476671404,0.04,0,283.3,0
10,2000-01-18,2000-01-18,0.7316600000000001,5.45,0.016995850307821202,0.6399976476671404,0.04,0,285.8,0
11,2000-01-19,2000-01-19,0.732035,5.45,0.016995850307821202,0.6399976476671404,0.04,0,287.7,0
12,2000-01-20,2000-01-20,0.730754,5.45,0.016995850307821202,0.6399976476671404,0.04,0,288.1,0
13,2000-01-21,2000-01-21,0.728903,5.45,0.016995850307821202,0.6399976476671404,0.04,0,287.8,0
14,2000-01-24,2000-01-24,0.730897,5.45,0.016995850307821202,0.6399976476671404,0.04,0,287.2,0
15,2000-01-25,2000-01-25,0.732883,5.45,0.016995850307821202,0.6399976476671404,0.04,0,288.0,0
16,2000-01-26,2000-01-26,0.733032,5.45,0.016995850307821202,0.6399976476671404,0.04,0,285.9,0
17,2000-01-27,2000-01-27,0.733533,5.45,0.016995850307821202,0.6399976476671404,0.04,0,285.6,0
18,2000-01-28,2000-01-28,0.735643,5.45,0.016995850307821202,0.6399976476671404,0.04,0,286.8,0
19,2000-01-31,2000-01-31,0.739166,5.45,0.016995850307821202,0.6399976476671404,0.04,0,283.3,0
20,2000-02-01,2000-02-01,0.7434649999999999,5.73,0.016995850307821202,0.6461033817792413,0.041,0,283.0,0
21,2000-02-02,2000-02-02,0.744247,5.73,0.016995850307821202,0.6461033817792413,0.041,0,285.6,0
22,2000-02-03,2000-02-03,0.74417,5.73,0.016995850307821202,0.6461033817792413,0.041,0,285.1,0
23,2000-02-04,2000-02-04,0.741912,5.73,0.016995850307821202,0.6461033817792413,0.041,0,293.7,0
24,2000-02-07,2000-02-07,0.743729,5.73,0.016995850307821202,0.6461033817792413,0.041,0,312.7,0
25,2000-02-08,2000-02-08,0.742725,5.73,0.016995850307821202,0.6461033817792413,0.041,0,296.3,0
26,2000-02-09,2000-02-09,0.7406520000000001,5.73,0.016995850307821202,0.6461033817792413,0.041,0,308.6,0
27,2000-02-10,2000-02-10,0.7408600000000001,5.73,0.016995850307821202,0.6461033817792413,0.041,0,309.0,0
28,2000-02-11,2000-02-11,0.744681,5.73,0.016995850307821202,0.6461033817792413,0.041,0,311.5,0
29,2000-02-14,2000-02-14,0.7418779999999999,5.73,0.016995850307821202,0.6461033817792413,0.041,0,308.4,0
30,2000-02-15,2000-02-15,0.7443310000000001,5.73,0.016995850307821202,0.6461033817792413,0.041,0,304.3,0
31,2000-02-16,2000-02-16,0.74368,5.73,0.016995850307821202,0.6461033817792413,0.041,0,302.5,0
32,2000-02-17,2000-02-17,0.74217,5.73,0.016995850307821202,0.6461033817792413,0.041,0,304.8,0
33,2000-02-18,2000-02-18,0.7446729999999999,5.73,0.016995850307821202,0.6461033817792413,0.041,0,303.6,0
34,2000-02-22,2000-02-22,0.742117,5.73,0.016995850307821202,0.6461033817792413,0.041,0,302.3,0
35,2000-02-23,2000-02-23,0.741027,5.73,0.016995850307821202,0.6461033817792413,0.041,0,302.0,0
36,2000-02-24,2000-02-24,0.7433890000000001,5.73,0.016995850307821202,0.6461033817792413,0.041,0,298.8,0
37,2000-02-25,2000-02-25,0.746297,5.73,0.016995850307821202,0.6461033817792413,0.041,0,294.0,0
38,2000-02-28,2000-02-28,0.7468090000000001,5.73,0.016995850307821202,0.6461033817792413,0.041,0,292.5,0
39,2000-02-29,2000-02-29,0.74667,5.73,0.016995850307821202,0.6461033817792413,0.041,0,293.7,0
40,2000-03-01,2000-03-01,0.746737,5.85,0.016995850307821202,0.6469585876992312,0.04,0,292.9,0
41,2000-03-02,2000-03-02,0.743895,5.85,0.016995850307821202,0.6469585876992312,0.04,0,289.9,0
42,2000-03-03,2000-03-03,0.7462489999999999,5.85,0.016995850307821202,0.6469585876992312,0.04,0,288.5,0
43,2000-03-06,2000-03-06,0.745927,5.85,0.016995850307821202,0.6469585876992312,0.04,0,288.8,0
44,2000-03-07,2000-03-07,0.747441,5.85,0.016995850307821202,0.6469585876992312,0.04,0,289.8,0
45,2000-03-08,2000-03-08,0.747332,5.85,0.016995850307821202,0.6469585876992312,0.04,0,291.2,0
46,2000-03-09,2000-03-09,0.745084,5.85,0.016995850307821202,0.6469585876992312,0.04,0,290.5,0
47,2000-03-10,2000-03-10,0.745256,5.85,0.016995850307821202,0.6469585876992312,0.04,0,290.3,0
48,2000-03-13,2000-03-13,0.741977,5.85,0.016995850307821202,0.6469585876992312,0.04,0,290.7,0
49,2000-03-14,2000-03-14,0.7436229999999999,5.85,0.016995850307821202,0.6469585876992312,0.04,0,288.8,0
50,2000-03-15,2000-03-15,0.743754,5.85,0.016995850307821202,0.6469585876992312,0.04,0,289.2,0
51,2000-03-16,2000-03-16,0.7428020000000001,5.85,0.016995850307821202,0.6469585876992312,0.04,0,287.4,0
52,2000-03-17,2000-03-17,0.743599,5.85,0.016995850307821202,0.6469585876992312,0.04,0,283.9,0
53,2000-03-20,2000-03-20,0.7449140000000001,5.85,0.016995850307821202,0.6469585876992312,0.04,0,285.8,0
54,2000-03-21,2000-03-21,0.744095,5.85,0.016995850307821202,0.6469585876992312,0.04,0,285.2,0
55,2000-03-22,2000-03-22,0.7470479999999999,5.85,0.016995850307821202,0.6469585876992312,0.04,0,287.8,0
56,2000-03-23,2000-03-23,0.746677,5.85,0.016995850307821202,0.6469585876992312,0.04,0,284.8,0
57,2000-03-24,2000-03-24,0.743884,5.85,0.016995850307821202,0.6469585876992312,0.04,0,284.9,0
58,2000-03-27,2000-03-27,0.742495,5.85,0.016995850307821202,0.6469585876992312,0.04,0,284.2,0
59,2000-03-28,2000-03-28,0.74402,5.85,0.016995850307821202,0.6469585876992312,0.04,0,280.7,0
60,2000-03-29,2000-03-29,0.744455,5.85,0.016995850307821202,0.6469585876992312,0.04,0,279.8,0
61,2000-03-30,2000-03-30,0.743904,5.85,0.016995850307821202,0.6469585876992312,0.04,0,275.8,0
62,2000-03-31,2000-03-31,0.74246,5.85,0.016995850307821202,0.6469585876992312,0.04,0,276.8,0
63,2000-04-03,2000-04-03,0.743755,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,277.5,0
64,2000-04-04,2000-04-04,0.744179,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,276.9,0
65,2000-04-05,2000-04-05,0.741899,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,281.3,0
66,2000-04-06,2000-04-06,0.7426010000000001,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,279.4,0
67,2000-04-07,2000-04-07,0.744145,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,280.2,0
68,2000-04-10,2000-04-10,0.74605,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,282.3,0
69,2000-04-11,2000-04-11,0.7457560000000001,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,282.5,0
70,2000-04-12,2000-04-12,0.7445930000000001,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,280.4,0
71,2000-04-13,2000-04-13,0.744931,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,281.4,0
72,2000-04-14,2000-04-14,0.745617,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,282.0,0
73,2000-04-17,2000-04-17,0.741581,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,281.8,0
74,2000-04-18,2000-04-18,0.744338,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,281.1,0
75,2000-04-19,2000-04-19,0.7457090000000001,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,281.4,0
76,2000-04-20,2000-04-20,0.747312,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,279.9,0
77,2000-04-21,2000-04-21,0.749102,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,279.9,0
78,2000-04-24,2000-04-24,0.748444,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,279.9,0
79,2000-04-25,2000-04-25,0.750256,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,279.5,0
80,2000-04-26,2000-04-26,0.7534810000000001,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,276.2,0
81,2000-04-27,2000-04-27,0.753321,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,276.0,0
82,2000-04-28,2000-04-28,0.75803,6.02,0.0036176015191658603,0.6437543856080868,0.038,0,275.1,0
83,2000-05-01,2000-05-01,0.759726,6.27,0.0036176015191658603,0.619251112626104,0.04,0,275.1,0
84,2000-05-02,2000-05-02,0.759372,6.27,0.0036176015191658603,0.619251112626104,0.04,0,275.5,0
85,2000-05-03,2000-05-03,0.762537,6.27,0.0036176015191658603,0.619251112626104,0.04,0,275.6,0
86,2000-05-04,2000-05-04,0.7637970000000001,6.27,0.0036176015191658603,0.619251112626104,0.04,0,280.0,0
87,2000-05-05,2000-05-05,0.7633909999999999,6.27,0.0036176015191658603,0.619251112626104,0.04,0,280.8,0
88,2000-05-08,2000-05-08,0.7649130000000001,6.27,0.0036176015191658603,0.619251112626104,0.04,0,277.9,0
89,2000-05-09,2000-05-09,0.7649560000000001,6.27,0.0036176015191658603,0.619251112626104,0.04,0,276.3,0
90,2000-05-10,2000-05-10,0.761919,6.27,0.0036176015191658603,0.619251112626104,0.04,0,277.6,0
91,2000-05-11,2000-05-11,0.76337,6.27,0.0036176015191658603,0.619251112626104,0.04,0,276.8,0
92,2000-05-12,2000-05-12,0.763171,6.27,0.0036176015191658603,0.619251112626104,0.04,0,276.7,0
93,2000-05-15,2000-05-15,0.7623800000000001,6.27,0.0036176015191658603,0.619251112626104,0.04,0,275.1,0
94,2000-05-16,2000-05-16,0.76431,6.27,0.0036176015191658603,0.619251112626104,0.04,0,276.0,0
95,2000-05-17,2000-05-17,0.768493,6.27,0.0036176015191658603,0.619251112626104,0.04,0,273.1,0
96,2000-05-18,2000-05-18,0.768955,6.27,0.0036176015191658603,0.619251112626104,0.04,0,272.8,0
97,2000-05-19,2000-05-19,0.768158,6.27,0.0036176015191658603,0.619251112626104,0.04,0,273.2,0
98,2000-05-22,2000-05-22,0.764067,6.27,0.0036176015191658603,0.619251112626104,0.04,0,274.0,0
99,2000-05-23,2000-05-23,0.762041,6.27,0.0036176015191658603,0.619251112626104,0.04,0,274.1,0
100,2000-05-24,2000-05-24,0.762914,6.27,0.0036176015191658603,0.619251112626104,0.04,0,273.7,0
101,2000-05-25,2000-05-25,0.764674,6.27,0.0036176015191658603,0.619251112626104,0.04,0,273.4,0
102,2000-05-26,2000-05-26,0.762059,6.27,0.0036176015191658603,0.619251112626104,0.04,0,271.3,0
103,2000-05-30,2000-05-30,0.754883,6.27,0.0036176015191658603,0.619251112626104,0.04,0,273.2,0
104,2000-05-31,2000-05-31,0.757567,6.27,0.0036176015191658603,0.619251112626104,0.04,0,272.3,0
105,2000-06-01,2000-06-01,0.758892,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,272.5,0
106,2000-06-02,2000-06-02,0.7582760000000001,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,281.6,0
107,2000-06-05,2000-06-05,0.754408,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,283.3,0
108,2000-06-06,2000-06-06,0.752895,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,288.4,0
109,2000-06-07,2000-06-07,0.748297,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,284.1,0
110,2000-06-08,2000-06-08,0.748688,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,285.8,0
111,2000-06-09,2000-06-09,0.751341,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,284.4,0
112,2000-06-12,2000-06-12,0.751197,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,284.6,0
113,2000-06-13,2000-06-13,0.750038,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,291.5,0
114,2000-06-14,2000-06-14,0.749784,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,287.2,0
115,2000-06-15,2000-06-15,0.750957,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,287.4,0
116,2000-06-16,2000-06-16,0.749731,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,290.1,0
117,2000-06-19,2000-06-19,0.747618,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,285.9,0
118,2000-06-20,2000-06-20,0.749945,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,286.2,0
119,2000-06-21,2000-06-21,0.750984,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,286.1,0
120,2000-06-22,2000-06-22,0.7529319999999999,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,287.7,0
121,2000-06-23,2000-06-23,0.751512,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,285.8,0
122,2000-06-26,2000-06-26,0.754546,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,284.1,0
123,2000-06-27,2000-06-27,0.753254,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,283.8,0
124,2000-06-28,2000-06-28,0.7524649999999999,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,288.0,0
125,2000-06-29,2000-06-29,0.748243,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,289.8,0
126,2000-06-30,2000-06-30,0.747787,6.53,0.0036176015191658603,0.6298237847109666,0.04,0,288.2,0
127,2000-07-03,2000-07-03,0.751413,6.54,0.0183116467204609,0.5685491929121367,0.04,0,287.7,0
128,2000-07-05,2000-07-05,0.750201,6.54,0.0183116467204609,0.5685491929121367,0.04,0,286.9,0
129,2000-07-06,2000-07-06,0.750942,6.54,0.0183116467204609,0.5685491929121367,0.04,0,284.9,0
130,2000-07-07,2000-07-07,0.7530180000000001,6.54,0.0183116467204609,0.5685491929121367,0.04,0,282.9,0
131,2000-07-10,2000-07-10,0.751714,6.54,0.0183116467204609,0.5685491929121367,0.04,0,284.1,0
132,2000-07-11,2000-07-11,0.7509520000000001,6.54,0.0183116467204609,0.5685491929121367,0.04,0,282.9,0
133,2000-07-12,2000-07-12,0.753263,6.54,0.0183116467204609,0.5685491929121367,0.04,0,280.0,0
134,2000-07-13,2000-07-13,0.756084,6.54,0.0183116467204609,0.5685491929121367,0.04,0,280.8,0
135,2000-07-14,2000-07-14,0.7575109999999999,6.54,0.0183116467204609,0.5685491929121367,0.04,0,280.3,0
136,2000-07-17,2000-07-17,0.757011,6.54,0.0183116467204609,0.5685491929121367,0.04,0,282.5,0
137,2000-07-18,2000-07-18,0.757154,6.54,0.0183116467204609,0.5685491929121367,0.04,0,282.8,0
138,2000-07-19,2000-07-19,0.760614,6.54,0.0183116467204609,0.5685491929121367,0.04,0,279.2,0
139,2000-07-20,2000-07-20,0.760571,6.54,0.0183116467204609,0.5685491929121367,0.04,0,279.4,0
140,2000-07-21,2000-07-21,0.757223,6.54,0.0183116467204609,0.5685491929121367,0.04,0,279.3,0
141,2000-07-24,2000-07-24,0.7574850000000001,6.54,0.0183116467204609,0.5685491929121367,0.04,0,279.8,0
142,2000-07-25,2000-07-25,0.756247,6.54,0.0183116467204609,0.5685491929121367,0.04,0,279.7,0
143,2000-07-26,2000-07-26,0.756544,6.54,0.0183116467204609,0.5685491929121367,0.04,0,279.4,0
144,2000-07-27,2000-07-27,0.756748,6.54,0.0183116467204609,0.5685491929121367,0.04,0,279.9,0
145,2000-07-28,2000-07-28,0.759684,6.54,0.0183116467204609,0.5685491929121367,0.04,0,278.1,0
146,2000-07-31,2000-07-31,0.761414,6.54,0.0183116467204609,0.5685491929121367,0.04,0,276.8,0
147,2000-08-01,2000-08-01,0.761475,6.5,0.0183116467204609,0.6095744091794869,0.041,0,277.6,0
148,2000-08-02,2000-08-02,0.7636229999999999,6.5,0.0183116467204609,0.6095744091794869,0.041,0,277.6,0
149,2000-08-03,2000-08-03,0.765161,6.5,0.0183116467204609,0.6095744091794869,0.041,0,275.5,0
150,2000-08-04,2000-08-04,0.764034,6.5,0.0183116467204609,0.6095744091794869,0.041,0,274.0,0
151,2000-08-07,2000-08-07,0.763368,6.5,0.0183116467204609,0.6095744091794869,0.041,0,273.2,0
152,2000-08-08,2000-08-08,0.763922,6.5,0.0183116467204609,0.6095744091794869,0.041,0,273.1,0
153,2000-08-09,2000-08-09,0.764984,6.5,0.0183116467204609,0.6095744091794869,0.041,0,272.0,0
154,2000-08-10,2000-08-10,0.763953,6.5,0.0183116467204609,0.6095744091794869,0.041,0,272.2,0
155,2000-08-11,2000-08-11,0.76234,6.5,0.0183116467204609,0.6095744091794869,0.041,0,272.7,0
156,2000-08-14,2000-08-14,0.765127,6.5,0.0183116467204609,0.6095744091794869,0.041,0,275.5,0
157,2000-08-15,2000-08-15,0.76313,6.5,0.0183116467204609,0.6095744091794869,0.041,0,274.2,0
158,2000-08-16,2000-08-16,0.7635460000000001,6.5,0.0183116467204609,0.6095744091794869,0.041,0,276.4,0
159,2000-08-17,2000-08-17,0.762523,6.5,0.0183116467204609,0.6095744091794869,0.041,0,277.2,0
160,2000-08-18,2000-08-18,0.763224,6.5,0.0183116467204609,0.6095744091794869,0.041,0,275.6,0
161,2000-08-21,2000-08-21,0.7647079999999999,6.5,0.0183116467204609,0.6095744091794869,0.041,0,274.6,0
162,2000-08-22,2000-08-22,0.7662439999999999,6.5,0.0183116467204609,0.6095744091794869,0.041,0,273.4,0
163,2000-08-23,2000-08-23,0.7659729999999999,6.5,0.0183116467204609,0.6095744091794869,0.041,0,273.2,0
164,2000-08-24,2000-08-24,0.764597,6.5,0.0183116467204609,0.6095744091794869,0.041,0,272.6,0
165,2000-08-25,2000-08-25,0.764339,6.5,0.0183116467204609,0.6095744091794869,0.041,0,273.7,0
166,2000-08-28,2000-08-28,0.763945,6.5,0.0183116467204609,0.6095744091794869,0.041,0,273.7,0
167,2000-08-29,2000-08-29,0.764668,6.5,0.0183116467204609,0.6095744091794869,0.041,0,274.0,0
168,2000-08-30,2000-08-30,0.767954,6.5,0.0183116467204609,0.6095744091794869,0.041,0,273.3,0
169,2000-08-31,2000-08-31,0.766402,6.5,0.0183116467204609,0.6095744091794869,0.041,0,277.0,0
170,2000-09-01,2000-09-01,0.767649,6.52,0.0183116467204609,0.6125176441503223,0.039,0,277.0,0
171,2000-09-05,2000-09-05,0.7678659999999999,6.52,0.0183116467204609,0.6125176441503223,0.039,0,275.0,0
172,2000-09-06,2000-09-06,0.768321,6.52,0.0183116467204609,0.6125176441503223,0.039,0,274.2,0
173,2000-09-07,2000-09-07,0.771478,6.52,0.0183116467204609,0.6125176441503223,0.039,0,272.7,0
174,2000-09-08,2000-09-08,0.7714979999999999,6.52,0.0183116467204609,0.6125176441503223,0.039,0,272.8,0
175,2000-09-11,2000-09-11,0.775876,6.52,0.0183116467204609,0.6125176441503223,0.039,0,272.6,0
176,2000-09-12,2000-09-12,0.776205,6.52,0.0183116467204609,0.6125176441503223,0.039,0,274.7,0
177,2000-09-13,2000-09-13,0.77618,6.52,0.0183116467204609,0.6125176441503223,0.039,0,272.5,0
178,2000-09-14,2000-09-14,0.7750520000000001,6.52,0.0183116467204609,0.6125176441503223,0.039,0,273.1,0
179,2000-09-15,2000-09-15,0.7772819999999999,6.52,0.0183116467204609,0.6125176441503223,0.039,0,272.6,0
180,2000-09-18,2000-09-18,0.778748,6.52,0.0183116467204609,0.6125176441503223,0.039,0,273.0,0
181,2000-09-19,2000-09-19,0.779013,6.52,0.0183116467204609,0.6125176441503223,0.039,0,271.9,0
182,2000-09-20,2000-09-20,0.779401,6.52,0.0183116467204609,0.6125176441503223,0.039,0,271.4,0
183,2000-09-21,2000-09-21,0.777763,6.52,0.0183116467204609,0.6125176441503223,0.039,0,269.5,0
184,2000-09-22,2000-09-22,0.7713409999999999,6.52,0.0183116467204609,0.6125176441503223,0.039,0,274.0,0
185,2000-09-25,2000-09-25,0.770727,6.52,0.0183116467204609,0.6125176441503223,0.039,0,272.9,0
186,2000-09-26,2000-09-26,0.770728,6.52,0.0183116467204609,0.6125176441503223,0.039,0,274.9,0
187,2000-09-27,2000-09-27,0.769509,6.52,0.0183116467204609,0.6125176441503223,0.039,0,276.2,0
188,2000-09-28,2000-09-28,0.7692479999999999,6.52,0.0183116467204609,0.6125176441503223,0.039,0,276.4,0
189,2000-09-29,2000-09-29,0.7704810000000001,6.52,0.0183116467204609,0.6125176441503223,0.039,0,273.7,0
190,2000-10-02,2000-10-02,0.770401,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,273.1,0
191,2000-10-03,2000-10-03,0.7724260000000001,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,272.1,0
192,2000-10-04,2000-10-04,0.7736609999999999,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,271.4,0
193,2000-10-05,2000-10-05,0.774517,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,270.4,0
194,2000-10-06,2000-10-06,0.7745569999999999,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,270.0,0
195,2000-10-10,2000-10-10,0.772915,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,270.5,0
196,2000-10-11,2000-10-11,0.772623,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,272.8,0
197,2000-10-12,2000-10-12,0.773396,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,274.0,0
198,2000-10-13,2000-10-13,0.773058,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,273.3,0
199,2000-10-16,2000-10-16,0.778337,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,271.6,0
200,2000-10-17,2000-10-17,0.7792279999999999,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,270.3,0
201,2000-10-18,2000-10-18,0.777799,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,272.0,0
202,2000-10-19,2000-10-19,0.7796960000000001,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,270.3,0
203,2000-10-20,2000-10-20,0.779841,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,270.5,0
204,2000-10-23,2000-10-23,0.781648,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,271.5,0
205,2000-10-24,2000-10-24,0.781203,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,270.2,0
206,2000-10-25,2000-10-25,0.782882,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,266.8,0
207,2000-10-26,2000-10-26,0.784151,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,266.4,0
208,2000-10-27,2000-10-27,0.7834220000000001,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,263.8,0
209,2000-10-30,2000-10-30,0.778022,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,264.8,0
210,2000-10-31,2000-10-31,0.781651,6.51,0.0013355528468467098,0.5915446295306792,0.039,0,264.5,0
211,2000-11-01,2000-11-01,0.777947,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,265.5,0
212,2000-11-02,2000-11-02,0.7749010000000001,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,264.9,0
213,2000-11-03,2000-11-03,0.7726689999999999,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,264.7,0
214,2000-11-06,2000-11-06,0.773422,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,265.7,0
215,2000-11-07,2000-11-07,0.7761520000000001,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,265.5,0
216,2000-11-08,2000-11-08,0.778061,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,264.1,0
217,2000-11-09,2000-11-09,0.7787350000000001,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,264.7,0
218,2000-11-10,2000-11-10,0.776166,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,264.9,0
219,2000-11-13,2000-11-13,0.776614,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,264.9,0
220,2000-11-14,2000-11-14,0.777108,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,265.0,0
221,2000-11-15,2000-11-15,0.7780739999999999,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,264.6,0
222,2000-11-16,2000-11-16,0.779217,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,266.7,0
223,2000-11-17,2000-11-17,0.7803329999999999,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,265.3,0
224,2000-11-20,2000-11-20,0.781239,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,266.2,0
225,2000-11-21,2000-11-21,0.7828970000000001,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,266.2,0
226,2000-11-22,2000-11-22,0.784153,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,266.2,0
227,2000-11-24,2000-11-24,0.786449,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,265.6,0
228,2000-11-27,2000-11-27,0.787771,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,268.2,0
229,2000-11-28,2000-11-28,0.783533,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,270.0,0
230,2000-11-29,2000-11-29,0.779846,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,269.1,0
231,2000-11-30,2000-11-30,0.7800520000000001,6.51,0.0013355528468467098,0.6145275413426887,0.039,0,269.1,0
232,2000-12-01,2000-12-01,0.778709,6.4,0.0013355528468467098,0.640253427286928,0.039,0,269.2,0
233,2000-12-04,2000-12-04,0.774208,6.4,0.0013355528468467098,0.640253427286928,0.039,0,270.7,0
234,2000-12-05,2000-12-05,0.775254,6.4,0.0013355528468467098,0.640253427286928,0.039,0,270.8,0
235,2000-12-06,2000-12-06,0.775629,6.4,0.0013355528468467098,0.640253427286928,0.039,0,271.6,0
236,2000-12-07,2000-12-07,0.772464,6.4,0.0013355528468467098,0.640253427286928,0.039,0,273.9,0
237,2000-12-08,2000-12-08,0.7736810000000001,6.4,0.0013355528468467098,0.640253427286928,0.039,0,273.0,0
238,2000-12-11,2000-12-11,0.774898,6.4,0.0013355528468467098,0.640253427286928,0.039,0,270.7,0
239,2000-12-12,2000-12-12,0.776413,6.4,0.0013355528468467098,0.640253427286928,0.039,0,270.8,0
240,2000-12-13,2000-12-13,0.778816,6.4,0.0013355528468467098,0.640253427286928,0.039,0,269.6,0
241,2000-12-14,2000-12-14,0.77559,6.4,0.0013355528468467098,0.640253427286928,0.039,0,269.3,0
242,2000-12-15,2000-12-15,0.772361,6.4,0.0013355528468467098,0.640253427286928,0.039,0,270.4,0
243,2000-12-18,2000-12-18,0.773031,6.4,0.0013355528468467098,0.640253427286928,0.039,0,270.2,0
244,2000-12-19,2000-12-19,0.774436,6.4,0.0013355528468467098,0.640253427286928,0.039,0,269.6,0
245,2000-12-20,2000-12-20,0.7719659999999999,6.4,0.0013355528468467098,0.640253427286928,0.039,0,272.5,0
246,2000-12-21,2000-12-21,0.7687689999999999,6.4,0.0013355528468467098,0.640253427286928,0.039,0,273.1,0
