,index,Time Series,NOK_USD,NOK_IR,NOK_GDP,NOK_trade,NOK_UE,fc_year,price_gold,h1n1
0,2000-01-03,2000-01-03,7.963999999999999,5.84,0.0172036749588229,1.910093091621749,0.034,0,290.3,0
1,2000-01-04,2000-01-04,7.934,5.84,0.0172036749588229,1.910093091621749,0.034,0,281.5,0
2,2000-01-05,2000-01-05,7.935,5.84,0.0172036749588229,1.910093091621749,0.034,0,280.5,0
3,2000-01-06,2000-01-06,7.94,5.84,0.0172036749588229,1.910093091621749,0.034,0,279.4,0
4,2000-01-07,2000-01-07,7.966,5.84,0.0172036749588229,1.910093091621749,0.034,0,282.1,0
5,2000-01-10,2000-01-10,8.024,5.84,0.0172036749588229,1.910093091621749,0.034,0,281.6,0
6,2000-01-11,2000-01-11,7.9689999999999985,5.84,0.0172036749588229,1.910093091621749,0.034,0,282.3,0
7,2000-01-12,2000-01-12,7.977,5.84,0.0172036749588229,1.910093091621749,0.034,0,282.3,0
8,2000-01-13,2000-01-13,7.9425,5.84,0.0172036749588229,1.910093091621749,0.034,0,282.1,0
9,2000-01-14,2000-01-14,7.997000000000001,5.84,0.0172036749588229,1.910093091621749,0.034,0,283.3,0
10,2000-01-18,2000-01-18,8.01,5.84,0.0172036749588229,1.910093091621749,0.034,0,285.8,0
11,2000-01-19,2000-01-19,8.0,5.84,0.0172036749588229,1.910093091621749,0.034,0,287.7,0
12,2000-01-20,2000-01-20,7.977,5.84,0.0172036749588229,1.910093091621749,0.034,0,288.1,0
13,2000-01-21,2000-01-21,7.999,5.84,0.0172036749588229,1.910093091621749,0.034,0,287.8,0
14,2000-01-24,2000-01-24,8.026,5.84,0.0172036749588229,1.910093091621749,0.034,0,287.2,0
15,2000-01-25,2000-01-25,8.036,5.84,0.0172036749588229,1.910093091621749,0.034,0,288.0,0
16,2000-01-26,2000-01-26,8.0675,5.84,0.0172036749588229,1.910093091621749,0.034,0,285.9,0
17,2000-01-27,2000-01-27,8.1475,5.84,0.0172036749588229,1.910093091621749,0.034,0,285.6,0
18,2000-01-28,2000-01-28,8.27,5.84,0.0172036749588229,1.910093091621749,0.034,0,286.8,0
19,2000-01-31,2000-01-31,8.301,5.84,0.0172036749588229,1.910093091621749,0.034,0,283.3,0
20,2000-02-01,2000-02-01,8.277000000000001,5.92,0.0172036749588229,1.576047321935012,0.034,0,283.0,0
21,2000-02-02,2000-02-02,8.225,5.92,0.0172036749588229,1.576047321935012,0.034,0,285.6,0
22,2000-02-03,2000-02-03,8.158,5.92,0.0172036749588229,1.576047321935012,0.034,0,285.1,0
23,2000-02-04,2000-02-04,8.27,5.92,0.0172036749588229,1.576047321935012,0.034,0,293.7,0
24,2000-02-07,2000-02-07,8.259,5.92,0.0172036749588229,1.576047321935012,0.034,0,312.7,0
25,2000-02-08,2000-02-08,8.1835,5.92,0.0172036749588229,1.576047321935012,0.034,0,296.3,0
26,2000-02-09,2000-02-09,8.145,5.92,0.0172036749588229,1.576047321935012,0.034,0,308.6,0
27,2000-02-10,2000-02-10,8.175,5.92,0.0172036749588229,1.576047321935012,0.034,0,309.0,0
28,2000-02-11,2000-02-11,8.212,5.92,0.0172036749588229,1.576047321935012,0.034,0,311.5,0
29,2000-02-14,2000-02-14,8.248,5.92,0.0172036749588229,1.576047321935012,0.034,0,308.4,0
30,2000-02-15,2000-02-15,8.2515,5.92,0.0172036749588229,1.576047321935012,0.034,0,304.3,0
31,2000-02-16,2000-02-16,8.238999999999999,5.92,0.0172036749588229,1.576047321935012,0.034,0,302.5,0
32,2000-02-17,2000-02-17,8.285,5.92,0.0172036749588229,1.576047321935012,0.034,0,304.8,0
33,2000-02-18,2000-02-18,8.257,5.92,0.0172036749588229,1.576047321935012,0.034,0,303.6,0
34,2000-02-22,2000-02-22,8.145,5.92,0.0172036749588229,1.576047321935012,0.034,0,302.3,0
35,2000-02-23,2000-02-23,8.1775,5.92,0.0172036749588229,1.576047321935012,0.034,0,302.0,0
36,2000-02-24,2000-02-24,8.2055,5.92,0.0172036749588229,1.576047321935012,0.034,0,298.8,0
37,2000-02-25,2000-02-25,8.312000000000001,5.92,0.0172036749588229,1.576047321935012,0.034,0,294.0,0
38,2000-02-28,2000-02-28,8.3425,5.92,0.0172036749588229,1.576047321935012,0.034,0,292.5,0
39,2000-02-29,2000-02-29,8.381,5.92,0.0172036749588229,1.576047321935012,0.034,0,293.7,0
40,2000-03-01,2000-03-01,8.3115,5.87,0.0172036749588229,1.4704286303063625,0.033,0,292.9,0
41,2000-03-02,2000-03-02,8.4024,5.87,0.0172036749588229,1.4704286303063625,0.033,0,289.9,0
42,2000-03-03,2000-03-03,8.397,5.87,0.0172036749588229,1.4704286303063625,0.033,0,288.5,0
43,2000-03-06,2000-03-06,8.4125,5.87,0.0172036749588229,1.4704286303063625,0.033,0,288.8,0
44,2000-03-07,2000-03-07,8.436,5.87,0.0172036749588229,1.4704286303063625,0.033,0,289.8,0
45,2000-03-08,2000-03-08,8.454,5.87,0.0172036749588229,1.4704286303063625,0.033,0,291.2,0
46,2000-03-09,2000-03-09,8.392999999999999,5.87,0.0172036749588229,1.4704286303063625,0.033,0,290.5,0
47,2000-03-10,2000-03-10,8.395,5.87,0.0172036749588229,1.4704286303063625,0.033,0,290.3,0
48,2000-03-13,2000-03-13,8.419,5.87,0.0172036749588229,1.4704286303063625,0.033,0,290.7,0
49,2000-03-14,2000-03-14,8.443,5.87,0.0172036749588229,1.4704286303063625,0.033,0,288.8,0
50,2000-03-15,2000-03-15,8.417,5.87,0.0172036749588229,1.4704286303063625,0.033,0,289.2,0
51,2000-03-16,2000-03-16,8.406,5.87,0.0172036749588229,1.4704286303063625,0.033,0,287.4,0
52,2000-03-17,2000-03-17,8.4085,5.87,0.0172036749588229,1.4704286303063625,0.033,0,283.9,0
53,2000-03-20,2000-03-20,8.421,5.87,0.0172036749588229,1.4704286303063625,0.033,0,285.8,0
54,2000-03-21,2000-03-21,8.429,5.87,0.0172036749588229,1.4704286303063625,0.033,0,285.2,0
55,2000-03-22,2000-03-22,8.466000000000001,5.87,0.0172036749588229,1.4704286303063625,0.033,0,287.8,0
56,2000-03-23,2000-03-23,8.388,5.87,0.0172036749588229,1.4704286303063625,0.033,0,284.8,0
57,2000-03-24,2000-03-24,8.345,5.87,0.0172036749588229,1.4704286303063625,0.033,0,284.9,0
58,2000-03-27,2000-03-27,8.406,5.87,0.0172036749588229,1.4704286303063625,0.033,0,284.2,0
59,2000-03-28,2000-03-28,8.39,5.87,0.0172036749588229,1.4704286303063625,0.033,0,280.7,0
60,2000-03-29,2000-03-29,8.45,5.87,0.0172036749588229,1.4704286303063625,0.033,0,279.8,0
61,2000-03-30,2000-03-30,8.405,5.87,0.0172036749588229,1.4704286303063625,0.033,0,275.8,0
62,2000-03-31,2000-03-31,8.435,5.87,0.0172036749588229,1.4704286303063625,0.033,0,276.8,0
63,2000-04-03,2000-04-03,8.464,6.11,0.0147821430811112,1.5474692772339105,0.032,0,277.5,0
64,2000-04-04,2000-04-04,8.49,6.11,0.0147821430811112,1.5474692772339105,0.032,0,276.9,0
65,2000-04-05,2000-04-05,8.4425,6.11,0.0147821430811112,1.5474692772339105,0.032,0,281.3,0
66,2000-04-06,2000-04-06,8.476,6.11,0.0147821430811112,1.5474692772339105,0.032,0,279.4,0
67,2000-04-07,2000-04-07,8.482000000000001,6.11,0.0147821430811112,1.5474692772339105,0.032,0,280.2,0
68,2000-04-10,2000-04-10,8.502,6.11,0.0147821430811112,1.5474692772339105,0.032,0,282.3,0
69,2000-04-11,2000-04-11,8.526,6.11,0.0147821430811112,1.5474692772339105,0.032,0,282.5,0
70,2000-04-12,2000-04-12,8.533,6.11,0.0147821430811112,1.5474692772339105,0.032,0,280.4,0
71,2000-04-13,2000-04-13,8.546,6.11,0.0147821430811112,1.5474692772339105,0.032,0,281.4,0
72,2000-04-14,2000-04-14,8.5435,6.11,0.0147821430811112,1.5474692772339105,0.032,0,282.0,0
73,2000-04-17,2000-04-17,8.587,6.11,0.0147821430811112,1.5474692772339105,0.032,0,281.8,0
74,2000-04-18,2000-04-18,8.631,6.11,0.0147821430811112,1.5474692772339105,0.032,0,281.1,0
75,2000-04-19,2000-04-19,8.714,6.11,0.0147821430811112,1.5474692772339105,0.032,0,281.4,0
76,2000-04-20,2000-04-20,8.6925,6.11,0.0147821430811112,1.5474692772339105,0.032,0,279.9,0
77,2000-04-21,2000-04-21,8.677,6.11,0.0147821430811112,1.5474692772339105,0.032,0,279.9,0
78,2000-04-24,2000-04-24,8.673,6.11,0.0147821430811112,1.5474692772339105,0.032,0,279.9,0
79,2000-04-25,2000-04-25,8.806000000000003,6.11,0.0147821430811112,1.5474692772339105,0.032,0,279.5,0
80,2000-04-26,2000-04-26,8.8275,6.11,0.0147821430811112,1.5474692772339105,0.032,0,276.2,0
81,2000-04-27,2000-04-27,8.9718,6.11,0.0147821430811112,1.5474692772339105,0.032,0,276.0,0
82,2000-04-28,2000-04-28,8.959,6.11,0.0147821430811112,1.5474692772339105,0.032,0,275.1,0
83,2000-05-01,2000-05-01,8.905,6.2,0.0147821430811112,1.689195491643995,0.03,0,275.1,0
84,2000-05-02,2000-05-02,8.9535,6.2,0.0147821430811112,1.689195491643995,0.03,0,275.5,0
85,2000-05-03,2000-05-03,9.071,6.2,0.0147821430811112,1.689195491643995,0.03,0,275.6,0
86,2000-05-04,2000-05-04,9.102,6.2,0.0147821430811112,1.689195491643995,0.03,0,280.0,0
87,2000-05-05,2000-05-05,9.106,6.2,0.0147821430811112,1.689195491643995,0.03,0,280.8,0
88,2000-05-08,2000-05-08,9.093,6.2,0.0147821430811112,1.689195491643995,0.03,0,277.9,0
89,2000-05-09,2000-05-09,9.051,6.2,0.0147821430811112,1.689195491643995,0.03,0,276.3,0
90,2000-05-10,2000-05-10,9.045,6.2,0.0147821430811112,1.689195491643995,0.03,0,277.6,0
91,2000-05-11,2000-05-11,9.139,6.2,0.0147821430811112,1.689195491643995,0.03,0,276.8,0
92,2000-05-12,2000-05-12,9.0115,6.2,0.0147821430811112,1.689195491643995,0.03,0,276.7,0
93,2000-05-15,2000-05-15,8.963,6.2,0.0147821430811112,1.689195491643995,0.03,0,275.1,0
94,2000-05-16,2000-05-16,9.0505,6.2,0.0147821430811112,1.689195491643995,0.03,0,276.0,0
95,2000-05-17,2000-05-17,9.152000000000001,6.2,0.0147821430811112,1.689195491643995,0.03,0,273.1,0
96,2000-05-18,2000-05-18,9.126,6.2,0.0147821430811112,1.689195491643995,0.03,0,272.8,0
97,2000-05-19,2000-05-19,9.1375,6.2,0.0147821430811112,1.689195491643995,0.03,0,273.2,0
98,2000-05-22,2000-05-22,9.117,6.2,0.0147821430811112,1.689195491643995,0.03,0,274.0,0
99,2000-05-23,2000-05-23,9.152999999999999,6.2,0.0147821430811112,1.689195491643995,0.03,0,274.1,0
100,2000-05-24,2000-05-24,9.0985,6.2,0.0147821430811112,1.689195491643995,0.03,0,273.7,0
101,2000-05-25,2000-05-25,9.106,6.2,0.0147821430811112,1.689195491643995,0.03,0,273.4,0
102,2000-05-26,2000-05-26,8.919,6.2,0.0147821430811112,1.689195491643995,0.03,0,271.3,0
103,2000-05-30,2000-05-30,8.947000000000003,6.2,0.0147821430811112,1.689195491643995,0.03,0,273.2,0
104,2000-05-31,2000-05-31,8.926,6.2,0.0147821430811112,1.689195491643995,0.03,0,272.3,0
105,2000-06-01,2000-06-01,8.94,6.45,0.0147821430811112,1.7257990198131807,0.03,0,272.5,0
106,2000-06-02,2000-06-02,8.8095,6.45,0.0147821430811112,1.7257990198131807,0.03,0,281.6,0
107,2000-06-05,2000-06-05,8.749,6.45,0.0147821430811112,1.7257990198131807,0.03,0,283.3,0
108,2000-06-06,2000-06-06,8.662,6.45,0.0147821430811112,1.7257990198131807,0.03,0,288.4,0
109,2000-06-07,2000-06-07,8.6314,6.45,0.0147821430811112,1.7257990198131807,0.03,0,284.1,0
110,2000-06-08,2000-06-08,8.693999999999999,6.45,0.0147821430811112,1.7257990198131807,0.03,0,285.8,0
111,2000-06-09,2000-06-09,8.732000000000001,6.45,0.0147821430811112,1.7257990198131807,0.03,0,284.4,0
112,2000-06-12,2000-06-12,8.691,6.45,0.0147821430811112,1.7257990198131807,0.03,0,284.6,0
113,2000-06-13,2000-06-13,8.6265,6.45,0.0147821430811112,1.7257990198131807,0.03,0,291.5,0
114,2000-06-14,2000-06-14,8.573,6.45,0.0147821430811112,1.7257990198131807,0.03,0,287.2,0
115,2000-06-15,2000-06-15,8.636000000000001,6.45,0.0147821430811112,1.7257990198131807,0.03,0,287.4,0
116,2000-06-16,2000-06-16,8.5755,6.45,0.0147821430811112,1.7257990198131807,0.03,0,290.1,0
117,2000-06-19,2000-06-19,8.58,6.45,0.0147821430811112,1.7257990198131807,0.03,0,285.9,0
118,2000-06-20,2000-06-20,8.6225,6.45,0.0147821430811112,1.7257990198131807,0.03,0,286.2,0
119,2000-06-21,2000-06-21,8.7,6.45,0.0147821430811112,1.7257990198131807,0.03,0,286.1,0
120,2000-06-22,2000-06-22,8.738,6.45,0.0147821430811112,1.7257990198131807,0.03,0,287.7,0
121,2000-06-23,2000-06-23,8.738999999999999,6.45,0.0147821430811112,1.7257990198131807,0.03,0,285.8,0
122,2000-06-26,2000-06-26,8.758,6.45,0.0147821430811112,1.7257990198131807,0.03,0,284.1,0
123,2000-06-27,2000-06-27,8.6947,6.45,0.0147821430811112,1.7257990198131807,0.03,0,283.8,0
124,2000-06-28,2000-06-28,8.652000000000001,6.45,0.0147821430811112,1.7257990198131807,0.03,0,288.0,0
125,2000-06-29,2000-06-29,8.59,6.45,0.0147821430811112,1.7257990198131807,0.03,0,289.8,0
126,2000-06-30,2000-06-30,8.581,6.45,0.0147821430811112,1.7257990198131807,0.03,0,288.2,0
127,2000-07-03,2000-07-03,8.588,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,287.7,0
128,2000-07-05,2000-07-05,8.588,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,286.9,0
129,2000-07-06,2000-07-06,8.6,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,284.9,0
130,2000-07-07,2000-07-07,8.5925,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,282.9,0
131,2000-07-10,2000-07-10,8.5825,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,284.1,0
132,2000-07-11,2000-07-11,8.6092,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,282.9,0
133,2000-07-12,2000-07-12,8.673,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,280.0,0
134,2000-07-13,2000-07-13,8.729,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,280.8,0
135,2000-07-14,2000-07-14,8.698,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,280.3,0
136,2000-07-17,2000-07-17,8.75,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,282.5,0
137,2000-07-18,2000-07-18,8.79,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,282.8,0
138,2000-07-19,2000-07-19,8.854,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,279.2,0
139,2000-07-20,2000-07-20,8.81,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,279.4,0
140,2000-07-21,2000-07-21,8.7705,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,279.3,0
141,2000-07-24,2000-07-24,8.783999999999999,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,279.8,0
142,2000-07-25,2000-07-25,8.7195,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,279.7,0
143,2000-07-26,2000-07-26,8.705,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,279.4,0
144,2000-07-27,2000-07-27,8.807,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,279.9,0
145,2000-07-28,2000-07-28,8.855,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,278.1,0
146,2000-07-31,2000-07-31,8.863999999999997,6.55,-0.0144416345001997,1.8582316381617727,0.031,0,276.8,0
147,2000-08-01,2000-08-01,8.885,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,277.6,0
148,2000-08-02,2000-08-02,8.957,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,277.6,0
149,2000-08-03,2000-08-03,9.012,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,275.5,0
150,2000-08-04,2000-08-04,8.904,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,274.0,0
151,2000-08-07,2000-08-07,8.894,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,273.2,0
152,2000-08-08,2000-08-08,8.985,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,273.1,0
153,2000-08-09,2000-08-09,8.993,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,272.0,0
154,2000-08-10,2000-08-10,8.943999999999997,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,272.2,0
155,2000-08-11,2000-08-11,8.951,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,272.7,0
156,2000-08-14,2000-08-14,8.93,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,275.5,0
157,2000-08-15,2000-08-15,8.886000000000003,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,274.2,0
158,2000-08-16,2000-08-16,8.855,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,276.4,0
159,2000-08-17,2000-08-17,8.834,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,277.2,0
160,2000-08-18,2000-08-18,8.894,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,275.6,0
161,2000-08-21,2000-08-21,8.921,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,274.6,0
162,2000-08-22,2000-08-22,8.985,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,273.4,0
163,2000-08-23,2000-08-23,9.005,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,273.2,0
164,2000-08-24,2000-08-24,8.99,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,272.6,0
165,2000-08-25,2000-08-25,8.9795,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,273.7,0
166,2000-08-28,2000-08-28,8.958,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,273.7,0
167,2000-08-29,2000-08-29,9.017000000000001,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,274.0,0
168,2000-08-30,2000-08-30,9.0465,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,273.3,0
169,2000-08-31,2000-08-31,9.0845,6.87,-0.0144416345001997,1.9104596194335224,0.033,0,277.0,0
170,2000-09-01,2000-09-01,9.0108,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,277.0,0
171,2000-09-05,2000-09-05,9.085,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,275.0,0
172,2000-09-06,2000-09-06,9.224,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,274.2,0
173,2000-09-07,2000-09-07,9.185,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,272.7,0
174,2000-09-08,2000-09-08,9.254,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,272.8,0
175,2000-09-11,2000-09-11,9.309,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,272.6,0
176,2000-09-12,2000-09-12,9.331,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,274.7,0
177,2000-09-13,2000-09-13,9.3003,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,272.5,0
178,2000-09-14,2000-09-14,9.325,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,273.1,0
179,2000-09-15,2000-09-15,9.339,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,272.6,0
180,2000-09-18,2000-09-18,9.386000000000001,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,273.0,0
181,2000-09-19,2000-09-19,9.388,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,271.9,0
182,2000-09-20,2000-09-20,9.43,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,271.4,0
183,2000-09-21,2000-09-21,9.36,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,269.5,0
184,2000-09-22,2000-09-22,9.14,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,274.0,0
185,2000-09-25,2000-09-25,9.181000000000001,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,272.9,0
186,2000-09-26,2000-09-26,9.13,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,274.9,0
187,2000-09-27,2000-09-27,9.14,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,276.2,0
188,2000-09-28,2000-09-28,9.0705,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,276.4,0
189,2000-09-29,2000-09-29,9.0725,7.08,-0.0144416345001997,1.6952830533904195,0.033,0,273.7,0
190,2000-10-02,2000-10-02,9.1269,7.39,0.00970452331111394,1.8600785201428918,0.032,0,273.1,0
191,2000-10-03,2000-10-03,9.179,7.39,0.00970452331111394,1.8600785201428918,0.032,0,272.1,0
192,2000-10-04,2000-10-04,9.205,7.39,0.00970452331111394,1.8600785201428918,0.032,0,271.4,0
193,2000-10-05,2000-10-05,9.2505,7.39,0.00970452331111394,1.8600785201428918,0.032,0,270.4,0
194,2000-10-06,2000-10-06,9.2505,7.39,0.00970452331111394,1.8600785201428918,0.032,0,270.0,0
195,2000-10-10,2000-10-10,9.267999999999999,7.39,0.00970452331111394,1.8600785201428918,0.032,0,270.5,0
196,2000-10-11,2000-10-11,9.271,7.39,0.00970452331111394,1.8600785201428918,0.032,0,272.8,0
197,2000-10-12,2000-10-12,9.2925,7.39,0.00970452331111394,1.8600785201428918,0.032,0,274.0,0
198,2000-10-13,2000-10-13,9.383,7.39,0.00970452331111394,1.8600785201428918,0.032,0,273.3,0
199,2000-10-16,2000-10-16,9.4325,7.39,0.00970452331111394,1.8600785201428918,0.032,0,271.6,0
200,2000-10-17,2000-10-17,9.45,7.39,0.00970452331111394,1.8600785201428918,0.032,0,270.3,0
201,2000-10-18,2000-10-18,9.5775,7.39,0.00970452331111394,1.8600785201428918,0.032,0,272.0,0
202,2000-10-19,2000-10-19,9.5035,7.39,0.00970452331111394,1.8600785201428918,0.032,0,270.3,0
203,2000-10-20,2000-10-20,9.49,7.39,0.00970452331111394,1.8600785201428918,0.032,0,270.5,0
204,2000-10-23,2000-10-23,9.494,7.39,0.00970452331111394,1.8600785201428918,0.032,0,271.5,0
205,2000-10-24,2000-10-24,9.524,7.39,0.00970452331111394,1.8600785201428918,0.032,0,270.2,0
206,2000-10-25,2000-10-25,9.585,7.39,0.00970452331111394,1.8600785201428918,0.032,0,266.8,0
207,2000-10-26,2000-10-26,9.589,7.39,0.00970452331111394,1.8600785201428918,0.032,0,266.4,0
208,2000-10-27,2000-10-27,9.443,7.39,0.00970452331111394,1.8600785201428918,0.032,0,263.8,0
209,2000-10-30,2000-10-30,9.3725,7.39,0.00970452331111394,1.8600785201428918,0.032,0,264.8,0
210,2000-10-31,2000-10-31,9.279,7.39,0.00970452331111394,1.8600785201428918,0.032,0,264.5,0
211,2000-11-01,2000-11-01,9.202,7.32,0.00970452331111394,1.923240018686884,0.033,0,265.5,0
212,2000-11-02,2000-11-02,9.254,7.32,0.00970452331111394,1.923240018686884,0.033,0,264.9,0
213,2000-11-03,2000-11-03,9.231,7.32,0.00970452331111394,1.923240018686884,0.033,0,264.7,0
214,2000-11-06,2000-11-06,9.302,7.32,0.00970452331111394,1.923240018686884,0.033,0,265.7,0
215,2000-11-07,2000-11-07,9.276,7.32,0.00970452331111394,1.923240018686884,0.033,0,265.5,0
216,2000-11-08,2000-11-08,9.295,7.32,0.00970452331111394,1.923240018686884,0.033,0,264.1,0
217,2000-11-09,2000-11-09,9.2935,7.32,0.00970452331111394,1.923240018686884,0.033,0,264.7,0
218,2000-11-10,2000-11-10,9.2825,7.32,0.00970452331111394,1.923240018686884,0.033,0,264.9,0
219,2000-11-13,2000-11-13,9.2945,7.32,0.00970452331111394,1.923240018686884,0.033,0,264.9,0
220,2000-11-14,2000-11-14,9.3784,7.32,0.00970452331111394,1.923240018686884,0.033,0,265.0,0
221,2000-11-15,2000-11-15,9.363,7.32,0.00970452331111394,1.923240018686884,0.033,0,264.6,0
222,2000-11-16,2000-11-16,9.371,7.32,0.00970452331111394,1.923240018686884,0.033,0,266.7,0
223,2000-11-17,2000-11-17,9.391,7.32,0.00970452331111394,1.923240018686884,0.033,0,265.3,0
224,2000-11-20,2000-11-20,9.418,7.32,0.00970452331111394,1.923240018686884,0.033,0,266.2,0
225,2000-11-21,2000-11-21,9.497,7.32,0.00970452331111394,1.923240018686884,0.033,0,266.2,0
226,2000-11-22,2000-11-22,9.513,7.32,0.00970452331111394,1.923240018686884,0.033,0,266.2,0
227,2000-11-24,2000-11-24,9.56,7.32,0.00970452331111394,1.923240018686884,0.033,0,265.6,0
228,2000-11-27,2000-11-27,9.4325,7.32,0.00970452331111394,1.923240018686884,0.033,0,268.2,0
229,2000-11-28,2000-11-28,9.392999999999999,7.32,0.00970452331111394,1.923240018686884,0.033,0,270.0,0
230,2000-11-29,2000-11-29,9.37,7.32,0.00970452331111394,1.923240018686884,0.033,0,269.1,0
231,2000-11-30,2000-11-30,9.283999999999999,7.32,0.00970452331111394,1.923240018686884,0.033,0,269.1,0
232,2000-12-01,2000-12-01,9.2475,7.62,0.00970452331111394,1.8791682047495988,0.034,0,269.2,0
233,2000-12-04,2000-12-04,9.1575,7.62,0.00970452331111394,1.8791682047495988,0.034,0,270.7,0
234,2000-12-05,2000-12-05,9.184,7.62,0.00970452331111394,1.8791682047495988,0.034,0,270.8,0
235,2000-12-06,2000-12-06,9.0711,7.62,0.00970452331111394,1.8791682047495988,0.034,0,271.6,0
236,2000-12-07,2000-12-07,9.125,7.62,0.00970452331111394,1.8791682047495988,0.034,0,273.9,0
237,2000-12-08,2000-12-08,9.155,7.62,0.00970452331111394,1.8791682047495988,0.034,0,273.0,0
238,2000-12-11,2000-12-11,9.211,7.62,0.00970452331111394,1.8791682047495988,0.034,0,270.7,0
239,2000-12-12,2000-12-12,9.211,7.62,0.00970452331111394,1.8791682047495988,0.034,0,270.8,0
240,2000-12-13,2000-12-13,9.247,7.62,0.00970452331111394,1.8791682047495988,0.034,0,269.6,0
241,2000-12-14,2000-12-14,9.175,7.62,0.00970452331111394,1.8791682047495988,0.034,0,269.3,0
242,2000-12-15,2000-12-15,9.027999999999999,7.62,0.00970452331111394,1.8791682047495988,0.034,0,270.4,0
243,2000-12-18,2000-12-18,9.0575,7.62,0.00970452331111394,1.8791682047495988,0.034,0,270.2,0
244,2000-12-19,2000-12-19,9.106,7.62,0.00970452331111394,1.8791682047495988,0.034,0,269.6,0
245,2000-12-20,2000-12-20,8.996,7.62,0.00970452331111394,1.8791682047495988,0.034,0,272.5,0
246,2000-12-21,2000-12-21,8.982999999999997,7.62,0.00970452331111394,1.8791682047495988,0.034,0,273.1,0
247,2000-12-22,2000-12-22,8.86,7.62,0.00970452331111394,1.8791682047495988,0.034,0,273.1,0
248,2000-12-26,2000-12-26,8.8082,7.62,0.00970452331111394,1.8791682047495988,0.034,0,273.1,0
249,2000-12-27,2000-12-27,8.8825,7.62,0.00970452331111394,1.8791682047495988,0.034,0,275.1,0
250,2000-12-28,2000-12-28,8.926,7.62,0.00970452331111394,1.8791682047495988,0.034,0,274.5,0
251,2000-12-29,2000-12-29,8.801,7.62,0.00970452331111394,1.8791682047495988,0.034,0,274.5,0
252,2001-01-02,2001-01-02,8.76,7.37,0.00039330333400202993,2.0834297999007743,0.034,0,271.1,0
253,2001-01-03,2001-01-03,8.76,7.37,0.00039330333400202993,2.0834297999007743,0.034,0,267.2,0
254,2001-01-04,2001-01-04,8.7628,7.37,0.00039330333400202993,2.0834297999007743,0.034,0,267.1,0
